"shows_names","shows_url"
"Jansing & Co.","http://www.tv.com/shows/jansing-and-co/"
"Henry's Cat","http://www.tv.com/shows/henrys-cat/"
"Eden's World","http://www.tv.com/shows/edens-world/"
"The A to Z of TV Gardening","http://www.tv.com/shows/the-a-to-z-of-tv-gardening/"
"The World Series of Pop Culture","http://www.tv.com/shows/the-world-series-of-pop-culture/"
"The Buccaneers","http://www.tv.com/shows/the-buccaneers/"
"Target: The Corruptors","http://www.tv.com/shows/target-the-corruptors/"
"Cupid (2003)","http://www.tv.com/shows/cupid-2003/"
"Dick Barton: Special Agent","http://www.tv.com/shows/dick-barton-special-agent/"
"Sunshine","http://www.tv.com/shows/sunshine/"
"Filthy, Rich and Catflap","http://www.tv.com/shows/filthy-rich-and-catflap/"
"Gulliver's Travels","http://www.tv.com/shows/gullivers-travels/"
"Gone Too Far","http://www.tv.com/shows/gone-too-far/"
"Funky Phantom","http://www.tv.com/shows/funky-phantom/"
"Captain Nice","http://www.tv.com/shows/captain-nice/"
"Jansing & Co.","http://www.tv.com/shows/jansing-and-co/"
"Eden's World","http://www.tv.com/shows/edens-world/"
"The A to Z of TV Gardening","http://www.tv.com/shows/the-a-to-z-of-tv-gardening/"
"The World Series of Pop Culture","http://www.tv.com/shows/the-world-series-of-pop-culture/"
"The Buccaneers","http://www.tv.com/shows/the-buccaneers/"
"Sunshine","http://www.tv.com/shows/sunshine/"
"Filthy, Rich and Catflap","http://www.tv.com/shows/filthy-rich-and-catflap/"
"Gulliver's Travels","http://www.tv.com/shows/gullivers-travels/"
"Funky Phantom","http://www.tv.com/shows/funky-phantom/"
"Captain Nice","http://www.tv.com/shows/captain-nice/"
"Alive & Well with Michelle Harris","http://www.tv.com/shows/alive-and-well-with-michelle-harris/"
"Tall Ships Chronicles","http://www.tv.com/shows/tall-ships-chronicles/"
"Meet My Folks","http://www.tv.com/shows/meet-my-folks/"
"The Late Late Show (Ireland)","http://www.tv.com/shows/the-late-late-show-ireland/"
"Roger Ebert Presents At The Movies","http://www.tv.com/shows/roger-ebert-presents-at-the-movies/"
"The Music Scene","http://www.tv.com/shows/the-music-scene/"
"The Flintstones (2013)","http://www.tv.com/shows/the-flintstones-2013/"
"Primus","http://www.tv.com/shows/primus/"
"The Gregory Hines Show","http://www.tv.com/shows/the-gregory-hines-show/"
"Pride of the Family","http://www.tv.com/shows/pride-of-the-family/"
"A Chance at Slamdance (2009)","http://www.tv.com/shows/a-chancet-slamdance-2009/"
"Voyage of the Unicorn","http://www.tv.com/shows/voyage-of-the-unicorn/"
"Delta","http://www.tv.com/shows/delta/"
"Poor Little Rich Girl: The Barbara Hutton Story","http://www.tv.com/shows/poor-little-rich-girl-the-barbara-hutton-story/"
"Best Damn Hooters Pageants","http://www.tv.com/shows/best-damn-hooters-pageants/"
"Orange Roughies","http://www.tv.com/shows/orange-roughies/"
"Dr. Kkang","http://www.tv.com/shows/dr-kkang/"
"The 2006 PGA Grand Slam of Golf","http://www.tv.com/shows/the-2006-pga-grand-slam-of-golf/"
"The Reporter","http://www.tv.com/shows/the-reporter/"
"Sesame Street From Around the World","http://www.tv.com/shows/sesame-street-from-around-the-world/"
"WWE: Money in the Bank","http://www.tv.com/shows/wwe-money-in-the-bank/"
"Cook-Off America","http://www.tv.com/shows/cook-off-america/"
"Gahan Wilson's The Kid","http://www.tv.com/shows/gahan-wilsons-the-kid/"
"Black Magic","http://www.tv.com/shows/black-magic/"
"ShakespeaRe-Told","http://www.tv.com/shows/shakespeare-told/"
"Short List","http://www.tv.com/shows/short-list/"
"Streetball","http://www.tv.com/shows/streetball/"
"Mock the Week Looks Back At...","http://www.tv.com/shows/mock-the-week-looks-back-at/"
"Intervention In-Depth","http://www.tv.com/shows/intervention-in-depth/"
"Gallery Girls","http://www.tv.com/shows/gallery-girls/"
"A Colbert Christmas","http://www.tv.com/shows/a-colbert-christmas/"
"I Love the 80s Strikes Back","http://www.tv.com/shows/i-love-the-80s-strikes-back/"
"Ghost Stories","http://www.tv.com/shows/ghost-stories-2010/"
"K9 and Company","http://www.tv.com/shows/k9-and-company/"
"The Jacksons","http://www.tv.com/shows/the-jacksons/"
"Chance Pop Session","http://www.tv.com/shows/chance-pop-session/"
"The Tom Ewell Show","http://www.tv.com/shows/the-tom-ewell-show/"
"Xchange Xtra","http://www.tv.com/shows/xchange-xtra/"
"Battle of the Network Reality Stars","http://www.tv.com/shows/battle-of-the-network-reality-stars/"
"Stankervision","http://www.tv.com/shows/stankervision-mtv/"
"Mary Mary","http://www.tv.com/shows/mary-mary/"
"Good Deal with Dave Lieberman","http://www.tv.com/shows/good-deal-with-dave-lieberman/"
"Bodyguards","http://www.tv.com/shows/bodyguards/"
"Days That Shook the World","http://www.tv.com/shows/days-that-shook-the-world/"
"Harry's Game","http://www.tv.com/shows/harrys-game/"
"Making Over America with Trinny & Susannah","http://www.tv.com/shows/making-over-america-with-trinny-and-susannah/"
"King of Diamonds","http://www.tv.com/shows/king-of-diamonds/"
"GARO","http://www.tv.com/shows/garo/"
"The New Tomorrow","http://www.tv.com/shows/the-new-tomorrow/"
"The Late Late Show (Ireland)","http://www.tv.com/shows/the-late-late-show-ireland/"
"ShakespeaRe-Told","http://www.tv.com/shows/shakespeare-told/"
"Short List","http://www.tv.com/shows/short-list/"
"Streetball","http://www.tv.com/shows/streetball/"
"Mock the Week Looks Back At...","http://www.tv.com/shows/mock-the-week-looks-back-at/"
"Intervention In-Depth","http://www.tv.com/shows/intervention-in-depth/"
"Gallery Girls","http://www.tv.com/shows/gallery-girls/"
"The Animated Adventures of Flash Gordon","http://www.tv.com/shows/the-animated-adventures-of-flash-gordon/"
"A Colbert Christmas","http://www.tv.com/shows/a-colbert-christmas/"
"Mr. Men","http://www.tv.com/shows/mr-men-1974/"
"I Love the 80s Strikes Back","http://www.tv.com/shows/i-love-the-80s-strikes-back/"
"Ghost Stories","http://www.tv.com/shows/ghost-stories-2010/"
"K9 and Company","http://www.tv.com/shows/k9-and-company/"
"The Bad Girl's Guide","http://www.tv.com/shows/the-bad-girls-guide/"
"The Jacksons","http://www.tv.com/shows/the-jacksons/"
"M.Y.O.B.","http://www.tv.com/shows/myob/"
"Chance Pop Session","http://www.tv.com/shows/chance-pop-session/"
"White Hunter","http://www.tv.com/shows/white-hunter/"
"The Tom Ewell Show","http://www.tv.com/shows/the-tom-ewell-show/"
"Xchange Xtra","http://www.tv.com/shows/xchange-xtra/"
"Tortellini Western","http://www.tv.com/shows/tortellini-western/"
"The Animated Adventures of Flash Gordon","http://www.tv.com/shows/the-animated-adventures-of-flash-gordon/"
"Mr. Men","http://www.tv.com/shows/mr-men-1974/"
"The Irish R. M.","http://www.tv.com/shows/the-irish-r-m/"
"Machines of Malice","http://www.tv.com/shows/machines-of-malice/"
"Magic Users Club!","http://www.tv.com/shows/magic-users-club/"
"The Bad Girl's Guide","http://www.tv.com/shows/the-bad-girls-guide/"
"WWE: Money in the Bank","http://www.tv.com/shows/wwe-money-in-the-bank/"
"M.Y.O.B.","http://www.tv.com/shows/myob/"
"Van-pires","http://www.tv.com/shows/van-pires/"
"White Hunter","http://www.tv.com/shows/white-hunter/"
"Chopper Squad","http://www.tv.com/shows/chopper-squad/"
"Psychic Witness","http://www.tv.com/shows/psychic-witness/"
"Tortellini Western","http://www.tv.com/shows/tortellini-western/"
"Streetball","http://www.tv.com/shows/streetball/"
"Mock the Week Looks Back At...","http://www.tv.com/shows/mock-the-week-looks-back-at/"
"The Court of Last Resort","http://www.tv.com/shows/the-court-of-last-resort/"
"Dragons, Wagons & Wax","http://www.tv.com/shows/dragons-wagons-and-wax/"
"The Ride: 7 Days to End AIDS","http://www.tv.com/shows/the-ride-7-days-to-end-aids/"
"KCET Archives","http://www.tv.com/shows/kcet-archives/"
"A Colbert Christmas","http://www.tv.com/shows/a-colbert-christmas/"
"I Love the 80s Strikes Back","http://www.tv.com/shows/i-love-the-80s-strikes-back/"
"NESN Daily","http://www.tv.com/shows/nesn-daily/"
"Ghost Stories","http://www.tv.com/shows/ghost-stories-2010/"
"K9 and Company","http://www.tv.com/shows/k9-and-company/"
"Leaders Before They Were Leaders","http://www.tv.com/shows/leaders-before-they-were-leaders/"
"Shin Don","http://www.tv.com/shows/shin-don/"
"Battle of the Network Reality Stars","http://www.tv.com/shows/battle-of-the-network-reality-stars/"
"The Presidency Revealed","http://www.tv.com/shows/the-presidency-revealed/"
"Good Deal with Dave Lieberman","http://www.tv.com/shows/good-deal-with-dave-lieberman/"
"Gator 911","http://www.tv.com/shows/gator-911/"
"Mad Fashion","http://www.tv.com/shows/mad-fashion/"
"Wild Russia","http://www.tv.com/shows/wild-russia/"
"Bodyguards","http://www.tv.com/shows/bodyguards/"
"Days That Shook the World","http://www.tv.com/shows/days-that-shook-the-world/"
"King of Diamonds","http://www.tv.com/shows/king-of-diamonds/"
"GARO","http://www.tv.com/shows/garo/"
"Catch It Keep It","http://www.tv.com/shows/catch-it-keep-it/"
"The New Tomorrow","http://www.tv.com/shows/the-new-tomorrow/"
"Beverly Hills Groomer","http://www.tv.com/shows/beverly-hills-groomer/"
"The Bluffers","http://www.tv.com/shows/the-bluffers/"
"Gilgamesh","http://www.tv.com/shows/gilgamesh/"
"The Loner","http://www.tv.com/shows/the-loner/"
"Mission Top Secret","http://www.tv.com/shows/mission-top-secret/"
"Hawaiian Moving Co.","http://www.tv.com/shows/hawaiian-moving-co/"
"Toughest Race on Earth: Iditarod","http://www.tv.com/shows/toughest-race-on-earth-iditarod/"
"Urban Mystic Yoga","http://www.tv.com/shows/urban-mystic-yoga/"
"Mr. Rhodes","http://www.tv.com/shows/mr-rhodes/"
"War and Peace","http://www.tv.com/shows/war-and-peace/"
"Decision House","http://www.tv.com/shows/decision-house/"
"Disaster Guy","http://www.tv.com/shows/disaster-guy/"
"Twisted Tales (Australia)","http://www.tv.com/shows/twisted-tales-australia/"
"The Irish R. M.","http://www.tv.com/shows/the-irish-r-m/"
"Machines of Malice","http://www.tv.com/shows/machines-of-malice/"
"Magic Users Club!","http://www.tv.com/shows/magic-users-club/"
"Van-pires","http://www.tv.com/shows/van-pires/"
"The Car Show","http://www.tv.com/shows/the-car-show-2011/"
"Chopper Squad","http://www.tv.com/shows/chopper-squad/"
"Psychic Witness","http://www.tv.com/shows/psychic-witness/"
"The Springer Hustle","http://www.tv.com/shows/the-springer-hustle/"
"Stager Invasion","http://www.tv.com/shows/stager-invasion/"
"Hunter","http://www.tv.com/shows/hunter-1977/"
"Colonel Flack","http://www.tv.com/shows/colonel-flack/"
"The Mind Of Mr. J.G. Reeder","http://www.tv.com/shows/the-mind-of-mr-jg-reeder/"
"Shanna's Show","http://www.tv.com/shows/shannas-show/"
"The Animated Adventures of Flash Gordon","http://www.tv.com/shows/the-animated-adventures-of-flash-gordon/"
"The NAACP Image Awards","http://www.tv.com/shows/the-naacp-image-awards/"
"Road to Price","http://www.tv.com/shows/road-to-price/"
"My Dad's A Pro","http://www.tv.com/shows/my-dads-a-pro/"
"The Jenny McCarthy Show","http://www.tv.com/shows/the-jenny-mccarthy-show-2013/"
"ComicView","http://www.tv.com/shows/comicview/"
"Popiz","http://www.tv.com/shows/popiz/"
"Mr. Men","http://www.tv.com/shows/mr-men-1974/"
"Get Married","http://www.tv.com/shows/get-married/"
"Heavy: The Story of Metal","http://www.tv.com/shows/heavy-the-story-of-metal/"
"The Bad Girl's Guide","http://www.tv.com/shows/the-bad-girls-guide/"
"Mighty Planes","http://www.tv.com/shows/mighty-planes/"
"M.Y.O.B.","http://www.tv.com/shows/myob/"
"White Hunter","http://www.tv.com/shows/white-hunter/"
"Wild","http://www.tv.com/shows/wild/"
"The Big Ten's Greatest Games: Football","http://www.tv.com/shows/the-big-tens-greatest-games-football/"
"The Bluffers","http://www.tv.com/shows/the-bluffers/"
"Prospects","http://www.tv.com/shows/prospects/"
"Love in a Cold Climate","http://www.tv.com/shows/love-in-a-cold-climate/"
"Tagged","http://www.tv.com/shows/tagged/"
"The Private Life of Plants","http://www.tv.com/shows/the-private-life-of-plants/"
"Get Some In!","http://www.tv.com/shows/get-some-in/"
"The 100 Lives of Black Jack Savage","http://www.tv.com/shows/the-100-lives-of-black-jack-savage/"
"CBS Sports College Basketball","http://www.tv.com/shows/cbs-sports-college-basketball/"
"To Rome With Love","http://www.tv.com/shows/to-rome-with-love/"
"Fifty-Fourth Street Revue","http://www.tv.com/shows/fifty-fourth-street-revue/"
"The Dakotas","http://www.tv.com/shows/the-dakotas/"
"MuzikMafia TV","http://www.tv.com/shows/muzikmafia-tv/"
"Colonial House","http://www.tv.com/shows/colonial-house/"
"Where Did It Come From?","http://www.tv.com/shows/where-did-it-come-from/"
"On Trial","http://www.tv.com/shows/on-trial/"
"The New Adventures of Gilligan","http://www.tv.com/shows/the-new-adventures-of-gilligan/"
"Fred: The Show","http://www.tv.com/shows/fred-the-show/"
"World Famous For Dicking Around","http://www.tv.com/shows/world-famous-for-dicking-around/"
"Liverpool One","http://www.tv.com/shows/liverpool-one/"
"Max and His Alphabet Adventures","http://www.tv.com/shows/max-and-his-alphabet-adventures/"
"Rob Brydon's Annually Retentive","http://www.tv.com/shows/rob-brydons-annually-retentive/"
"Disaster Guy","http://www.tv.com/shows/disaster-guy/"
"Explore Our World","http://www.tv.com/shows/explore-our-world/"
"Get Married","http://www.tv.com/shows/get-married/"
"The Lost Jungle","http://www.tv.com/shows/the-lost-jungle/"
"Wild","http://www.tv.com/shows/wild/"
"The Car Show","http://www.tv.com/shows/the-car-show-2011/"
"The Big Ten's Greatest Games: Basketball","http://www.tv.com/shows/the-big-tens-greatest-games-basketball/"
"Pole to Pole","http://www.tv.com/shows/pole-to-pole/"
"Chu-Bra","http://www.tv.com/shows/chu-bra/"
"Starving Secrets with Tracey Gold","http://www.tv.com/shows/starving-secrets-with-tracey-gold/"
"Stager Invasion","http://www.tv.com/shows/stager-invasion/"
"Swiss Toni","http://www.tv.com/shows/swiss-toni/"
"Beyond Reality","http://www.tv.com/shows/beyond-reality/"
"ALF Tales","http://www.tv.com/shows/alf-tales/"
"101 Cars You Must Drive","http://www.tv.com/shows/101-cars-you-must-drive/"
"Twas the Night Before Christmas","http://www.tv.com/shows/twas-the-night-before-christmas/"
"The Beatles Anthology","http://www.tv.com/shows/the-beatles-anthology/"
"The Mickey Rooney Show","http://www.tv.com/shows/the-mickey-rooney-show/"
"AMC Backstory","http://www.tv.com/shows/amc-backstory/"
"Funny Gay Stuff","http://www.tv.com/shows/funny-gay-stuff/"
"The Valour and the Horror","http://www.tv.com/shows/the-valour-and-the-horror/"
"VH1 Rock Honors","http://www.tv.com/shows/vh1-rock-honors/"
"The Lost Jungle","http://www.tv.com/shows/the-lost-jungle/"
"More Headline Attacks","http://www.tv.com/shows/more-headline-attacks/"
"Dive Olly Dive","http://www.tv.com/shows/dive-olly-dive/"
"Full House (Korea)","http://www.tv.com/shows/full-house-2004/"
"On Freddie Roach","http://www.tv.com/shows/on-freddie-roach/"
"Pole to Pole","http://www.tv.com/shows/pole-to-pole/"
"Sasameki Koto","http://www.tv.com/shows/sasameki-koto/"
"Starving Secrets with Tracey Gold","http://www.tv.com/shows/starving-secrets-with-tracey-gold/"
"Prehistoric Creatures","http://www.tv.com/shows/prehistoric-creatures/"
"Acceptable.tv","http://www.tv.com/shows/acceptabletv/"
"Kids Fit Squad","http://www.tv.com/shows/kids-fit-squad/"
"Swiss Toni","http://www.tv.com/shows/swiss-toni/"
"Walking Tall","http://www.tv.com/shows/walking-tall/"
"Bigfoot Presents: Meteor and the Mighty Monster Trucks","http://www.tv.com/shows/bigfoot-presents-meteor-and-the-mighty-monster-trucks/"
"ALF Tales","http://www.tv.com/shows/alf-tales/"
"Strike Force (1981)","http://www.tv.com/shows/strike-force-1981/"
"Snobs","http://www.tv.com/shows/snobs/"
"Weird-Ohs","http://www.tv.com/shows/weird-ohs/"
"Queens Supreme","http://www.tv.com/shows/queens-supreme/"
"Families","http://www.tv.com/shows/families/"
"There's Something Wrong With Aunt Diane","http://www.tv.com/shows/theres-something-wrong-with-aunt-diane/"
"Steve Donovan, Western Marshall","http://www.tv.com/shows/steve-donovan-western-marshall/"
"Good Job, Good Job","http://www.tv.com/shows/job-well-done/"
"Stars Over Hollywood","http://www.tv.com/shows/stars-over-hollywood/"
"The Wide World Of Mystery","http://www.tv.com/shows/the-wide-world-of-mystery/"
"Russell Simmons Presents Brave New Voices","http://www.tv.com/shows/russell-simmons-presents-brave-new-voices/"
"The Priory","http://www.tv.com/shows/the-priory/"
"Window on Main Street","http://www.tv.com/shows/window-on-main-street/"
"Funk Flex Full Throttle","http://www.tv.com/shows/funk-flex-full-throttle/"
"Expedition Safari","http://www.tv.com/shows/expedition-safari/"
"Skeleton, Inc.","http://www.tv.com/shows/skeleton-inc/"
"I Do, I Do","http://www.tv.com/shows/i-do-i-do/"
"Shattered Angels","http://www.tv.com/shows/shattered-angels/"
"Euroleague Basketball","http://www.tv.com/shows/euroleague-basketball/"
"The Tomie Collection","http://www.tv.com/shows/the-tomie-collection/"
"WANTED:Son-In-Law","http://www.tv.com/shows/wantedson-in-law/"
"Real Interrogations","http://www.tv.com/shows/real-interrogations/"
"Acceptable.tv","http://www.tv.com/shows/acceptabletv/"
"The Greatest Show on Earth (1963)","http://www.tv.com/shows/the-greatest-show-on-earth-1963/"
"Hearts Are Wild","http://www.tv.com/shows/hearts-are-wild/"
"Lime Street","http://www.tv.com/shows/lime-street/"
"Taking It Off","http://www.tv.com/shows/taking-it-off/"
"Walking Tall","http://www.tv.com/shows/walking-tall/"
"The Big Idea: The Roadmap to Success","http://www.tv.com/shows/the-big-idea-the-roadmap-to-success/"
"Young, Broke & Beautiful","http://www.tv.com/shows/young-broke-and-beautiful/"
"Strike Force (1981)","http://www.tv.com/shows/strike-force-1981/"
"Blog Cabin","http://www.tv.com/shows/blog-cabin/"
